season_Season,season_WTeamID,season_WTeamName,season_WScore,season_LTeamID,season_LTeamName,season_LScore,season_WLoc,season_NumOT,season_WFGM,season_WFGA,season_WFGM3,season_WFGA3,season_WFTM,season_WFTA,season_WOR,season_WDR,season_WAst,season_WTO,season_WStl,season_WBlk,season_WPF,season_LFGM,season_LFGA,season_LFGM3,season_LFGA3,season_LFTM,season_LFTA,season_LOR,season_LDR,season_LAst,season_LTO,season_LStl,season_LBlk,season_LPF
2024,1210,Georgia Tech,72,1181,Duke,68,H,0,27,53,7,23,11,13,4,27,19,11,1,8,12,26,62,4,16,12,20,11,19,11,6,8,5,15
2024,1211,Gonzaga,89,1425,USC,76,N,0,34,65,12,22,9,12,11,24,17,12,6,4,17,31,66,6,22,8,17,14,17,12,10,6,3,14
2024,1213,Grand Canyon,76,1426,UT Arlington,69,H,0,21,56,6,23,28,36,16,20,8,13,12,2,15,24,52,6,15,15,18,8,17,9,18,6,2,30
2024,1219,High Point,86,1316,North Florida,79,A,0,32,58,4,14,18,25,12,22,11,12,7,3,17,27,53,12,26,13,19,5,15,11,14,5,2,23
2024,1228,Illinois,76,1353,Rutgers,58,A,0,30,66,9,21,7,11,14,35,12,15,3,4,20,20,60,6,13,12,20,6,17,9,10,9,9,17
2024,1279,Mississippi,80,1272,Memphis,77,H,0,29,64,11,22,11,15,8,28,19,13,6,10,14,31,73,3,18,12,15,11,23,12,9,9,5,17
2024,1285,Montana,75,1363,San Jose St,58,H,0,31,64,8,22,5,5,7,24,18,11,6,3,20,22,50,5,17,9,14,3,22,9,16,5,3,10
2024,1307,New Mexico,106,1308,New Mexico St,62,H,0,32,53,14,25,28,41,7,19,24,6,10,5,24,19,48,3,18,21,28,8,18,8,16,5,3,29
2024,1314,North Carolina,78,1199,Florida St,70,H,0,24,57,5,22,25,31,9,27,13,11,7,6,13,27,67,12,28,4,8,9,21,12,10,6,3,19
2024,1332,Oregon,86,1276,Michigan,83,H,1,34,67,10,16,8,12,10,17,19,9,8,3,15,29,60,13,31,12,18,10,18,11,16,4,4,17
2024,1416,UCF,72,1252,Lipscomb,57,H,0,27,67,9,28,9,13,10,29,9,13,9,3,15,20,52,9,24,8,15,3,24,13,20,9,2,14
2024,1423,UNC Wilmington,80,1246,Kentucky,73,A,0,28,65,11,31,13,20,8,29,8,11,6,0,21,24,59,5,17,20,25,7,29,14,13,6,4,19
2024,1435,Vanderbilt,78,1105,Alabama A&M,59,H,0,23,53,8,25,24,34,9,31,16,9,5,2,15,18,63,4,21,19,20,10,27,8,12,4,0,26
2024,1436,Vermont,66,1463,Yale,65,H,0,22,58,10,28,12,13,8,23,11,7,3,4,18,20,53,4,16,21,25,9,26,8,5,5,5,13
2024,1458,Wisconsin,75,1266,Marquette,64,H,0,23,54,5,20,24,28,12,21,9,12,6,1,13,23,55,7,29,11,14,6,12,11,11,5,1,21
2024,1459,Wofford,74,1292,MTSU,64,A,1,29,58,5,15,11,20,6,27,14,13,4,3,14,24,63,7,29,9,12,10,23,11,13,6,4,17
2024,1464,Youngstown St,71,1352,Robert Morris,57,A,0,27,64,10,28,7,12,7,31,14,11,6,0,17,24,58,4,17,5,13,4,25,16,13,2,2,14
2024,1111,Appalachian St,69,1120,Auburn,64,H,0,22,51,8,17,17,23,4,23,9,6,6,2,13,26,66,3,27,9,19,18,24,17,10,3,2,18
2024,1155,Clemson,79,1338,Pittsburgh,70,A,0,28,60,11,30,12,15,10,29,15,9,5,1,19,25,58,8,23,12,22,7,19,13,7,6,4,16
2024,1166,Creighton,89,1304,Nebraska,60,A,0,32,69,14,40,11,13,12,34,17,10,5,4,14,24,71,2,22,10,14,13,22,6,8,7,1,10
2024,1281,Missouri,82,1455,Wichita St,72,H,0,24,60,11,33,23,25,7,23,15,9,13,6,18,26,68,8,28,12,13,16,30,9,18,6,1,20
2024,1439,Virginia Tech,75,1257,Louisville,68,H,0,24,55,5,20,22,27,6,23,16,9,6,2,17,23,57,6,19,16,18,7,23,11,11,6,4,21
2024,1104,Alabama,89,1117,Arkansas St,65,H,0,28,64,13,31,20,24,10,27,17,14,10,8,17,22,65,6,30,15,21,11,25,10,14,5,7,19
2024,1116,Arkansas,97,1202,Furman,83,H,0,37,61,8,19,15,21,6,28,21,11,7,10,19,28,73,12,32,15,20,10,18,15,11,7,1,20
2024,1345,Purdue,87,1234,Iowa,68,H,0,34,65,8,25,11,16,15,24,24,7,3,5,13,25,65,6,18,12,17,14,17,17,8,5,3,15
2024,1103,Akron,67,1133,Bradley,52,H,0,25,59,9,25,8,17,14,24,12,14,7,5,13,21,52,5,18,5,12,7,21,7,12,6,1,19
2024,1124,Baylor,78,1371,Seton Hall,60,H,0,28,55,10,22,12,15,11,17,17,12,5,6,13,23,54,4,13,10,11,8,18,13,11,7,4,18
2024,1140,BYU,96,1191,Evansville,55,H,0,36,68,14,32,10,17,11,32,26,7,5,5,15,22,66,5,29,6,10,8,20,16,7,4,3,14
2024,1163,Connecticut,87,1314,North Carolina,76,N,0,34,66,10,31,9,16,8,31,25,6,5,4,18,28,63,7,20,13,22,8,21,18,7,3,1,13
2024,1196,Florida,77,1467,Merrimack,57,H,0,27,68,6,17,17,28,22,32,14,13,7,3,14,20,60,3,24,14,18,9,21,6,13,8,4,19
2024,1208,Georgia,76,1210,Georgia Tech,62,H,0,26,65,10,33,14,21,9,36,14,9,4,4,14,24,75,8,27,6,13,15,25,15,8,7,5,18
2024,1211,Gonzaga,111,1115,Ark Pine Bluff,71,H,0,45,79,10,24,11,14,16,41,28,15,5,6,17,19,71,15,44,18,24,7,21,15,8,5,3,17
2024,1213,Grand Canyon,79,1361,San Diego St,73,H,0,24,50,8,25,23,31,10,29,13,12,6,5,21,25,62,8,25,15,24,12,17,10,6,10,1,22
2024,1219,High Point,97,1441,W Carolina,71,H,0,33,56,7,16,24,26,5,23,17,11,6,5,19,26,61,4,25,15,23,8,16,10,10,7,2,22
2024,1228,Illinois,98,1194,FL Atlantic,89,N,0,36,57,8,20,18,20,4,19,10,13,4,3,18,31,64,9,23,18,22,10,16,23,13,7,1,16
2024,1231,Indiana,78,1276,Michigan,75,A,0,30,58,3,9,15,21,8,20,7,13,8,4,19,26,55,4,17,19,24,5,21,8,14,4,2,21
2024,1242,Kansas,88,1282,Missouri KC,69,H,0,33,61,8,20,14,19,5,30,23,7,11,3,15,26,65,8,27,9,13,9,25,12,12,3,1,17
2024,1251,Liberty,74,1290,MS Valley St,39,H,0,27,56,7,27,13,15,10,22,10,5,5,1,10,17,45,3,15,2,8,6,17,6,11,4,3,17
2024,1328,Oklahoma,72,1344,Providence,51,H,0,28,60,6,19,10,11,6,27,9,14,12,6,14,21,52,5,23,4,6,1,22,10,14,4,8,13
2024,1397,Tennessee,87,1206,George Mason,66,H,0,32,65,9,26,14,22,11,29,27,9,8,4,12,24,56,11,25,7,11,4,21,11,13,6,4,15
2024,1458,Wisconsin,70,1277,Michigan St,57,A,0,23,51,10,23,14,14,11,24,17,10,5,2,12,23,51,6,19,5,7,5,17,15,7,5,5,14
2024,1125,Belmont,72,1252,Lipscomb,71,H,0,28,59,7,21,9,12,7,23,12,15,7,4,15,26,62,6,29,13,15,9,24,11,14,7,1,13
2024,1136,Bryant,67,1373,Siena,51,A,0,27,60,5,25,8,20,6,30,12,12,7,13,17,19,70,1,17,12,22,15,32,9,14,9,1,16
2024,1145,Canisius,87,1352,Robert Morris,80,H,0,30,61,7,23,20,27,11,32,15,16,3,5,16,33,74,4,31,10,17,12,19,16,9,5,4,19
2024,1155,Clemson,72,1376,South Carolina,67,H,0,25,56,8,18,14,20,7,32,13,9,5,7,16,22,61,10,30,13,19,6,28,13,8,5,3,15
2024,1179,Drake,75,1387,St Louis,69,H,0,22,54,8,24,23,30,8,21,15,10,7,4,16,23,52,5,14,18,22,8,23,6,14,8,2,22
2024,1193,Fairfield,75,1463,Yale,71,A,0,27,59,8,24,13,18,5,24,10,10,11,3,14,28,57,6,20,9,13,6,26,14,14,6,6,17
2024,1222,Houston,75,1349,Rice,39,H,0,31,66,8,22,5,9,17,25,17,10,13,5,18,13,45,5,21,8,13,7,18,7,20,7,1,11
2024,1266,Marquette,86,1400,Texas,65,H,0,30,59,14,30,12,15,7,28,17,15,8,2,15,25,60,4,16,11,14,6,21,16,13,10,5,15
2024,1268,Maryland,81,1336,Penn St,75,H,1,23,67,5,25,30,39,19,29,9,15,7,3,22,24,62,8,25,19,21,8,22,12,10,9,5,30
2024,1272,Memphis,85,1433,VCU,80,A,1,27,57,8,21,23,29,11,24,10,18,7,2,21,29,69,7,29,15,21,15,16,13,10,8,2,21
2024,1307,New Mexico,84,1364,UC Santa Barbara,61,H,0,35,68,7,22,7,10,8,27,19,13,13,6,17,21,58,3,17,16,19,7,23,11,18,4,3,12
2024,1362,San Francisco,73,1435,Vanderbilt,60,A,0,26,51,13,29,8,9,8,28,18,14,4,3,12,24,56,9,23,3,9,1,16,9,8,9,2,10
2024,1401,Texas A&M,89,1177,DePaul,64,H,0,35,66,14,31,5,9,14,15,20,4,9,2,14,23,42,8,16,10,17,5,18,15,14,2,3,13
2024,1403,Texas Tech,87,1303,NE Omaha,58,H,0,29,58,11,28,18,20,9,26,10,10,8,1,16,22,53,6,22,8,14,9,17,9,14,4,1,18
2024,1459,Wofford,81,1205,Gardner Webb,66,A,0,30,55,11,26,10,20,5,33,19,11,3,4,13,23,69,10,32,10,14,9,22,11,7,11,2,16
2024,1219,High Point,75,1299,NC A&T,62,H,0,28,51,7,13,12,16,10,22,10,16,4,2,15,24,50,2,6,12,16,5,14,17,11,8,3,15
2024,1103,Akron,77,1297,N Kentucky,76,A,0,32,55,8,22,5,9,6,17,18,13,3,1,18,29,60,4,15,14,24,11,18,12,8,9,1,15
2024,1112,Arizona,98,1458,Wisconsin,73,H,0,35,60,12,26,16,26,4,33,26,7,5,6,16,29,70,10,21,5,8,6,18,13,8,3,0,18
2024,1120,Auburn,104,1231,Indiana,76,N,0,35,72,14,29,20,23,9,27,25,2,8,3,21,24,56,6,17,22,29,7,25,14,11,2,4,22
2024,1155,Clemson,74,1395,TCU,66,N,0,24,58,7,27,19,24,13,26,18,13,5,5,24,19,59,3,16,25,33,15,23,10,9,10,2,20
2024,1166,Creighton,109,1141,C Michigan,64,H,0,41,63,15,31,12,14,6,30,28,9,2,2,5,29,73,2,19,4,4,7,15,6,5,6,2,14
2024,1173,Dayton,82,1407,Troy,70,H,0,29,55,10,20,14,20,9,26,13,11,5,10,20,24,60,11,28,11,14,9,18,16,11,7,5,20
2024,1177,DePaul,75,1257,Louisville,68,H,0,25,49,8,23,17,24,2,28,17,16,5,7,17,25,63,5,19,13,18,8,21,12,10,9,3,21
2024,1179,Drake,72,1305,Nevada,53,N,0,27,62,10,30,8,10,6,29,19,10,11,1,21,19,51,6,25,9,18,6,30,9,18,2,3,15
2024,1181,Duke,80,1150,Charlotte,56,H,0,24,48,10,18,22,28,8,26,15,9,7,2,14,21,52,4,20,10,16,7,17,9,11,4,6,19
2024,1196,Florida,87,1350,Richmond,76,N,0,29,65,9,29,20,25,13,35,14,12,4,5,16,27,63,11,22,11,19,4,25,17,8,9,1,20
2024,1213,Grand Canyon,69,1251,Liberty,64,A,0,22,49,4,15,21,27,10,26,8,14,6,7,17,24,63,6,25,10,16,13,19,12,8,6,2,19
2024,1222,Houston,89,1238,Jackson St,55,H,0,28,66,11,30,22,31,21,20,16,12,18,3,20,17,40,6,20,15,27,7,17,10,23,6,5,22
2024,1242,Kansas,73,1281,Missouri,64,H,0,25,56,3,10,20,23,11,24,16,16,6,4,16,24,58,7,21,9,13,5,18,11,12,8,5,19
2024,1246,Kentucky,81,1335,Penn,66,N,0,34,69,8,20,5,10,11,26,16,10,9,5,13,26,57,9,28,5,9,5,24,18,15,8,4,15
2024,1266,Marquette,78,1323,Notre Dame,59,H,0,29,56,8,24,12,13,7,24,20,14,7,0,16,19,52,9,35,12,15,10,18,10,14,12,1,13
2024,1307,New Mexico,93,1365,Santa Clara,76,N,0,33,64,4,16,23,33,11,21,12,15,18,2,25,22,51,6,17,26,30,7,19,16,25,5,4,23
2024,1328,Oklahoma,79,1116,Arkansas,70,N,0,25,49,7,18,22,28,6,24,11,15,6,0,22,20,50,4,18,26,31,6,18,8,9,10,6,18
2024,1332,Oregon,71,1431,UTEP,49,H,0,24,44,4,17,19,25,5,25,13,18,11,1,15,18,50,4,15,9,18,7,17,9,17,10,2,22
2024,1337,Pepperdine,68,1471,UC San Diego,62,H,0,26,58,6,14,10,18,12,15,15,7,5,6,15,22,52,4,17,14,14,9,25,8,15,3,3,16
2024,1345,Purdue,92,1104,Alabama,86,N,0,30,62,8,18,24,28,10,22,22,9,9,2,15,29,64,19,46,9,14,10,20,20,13,5,5,24
2024,1392,Stony Brook,86,1136,Bryant,75,H,0,26,56,16,30,18,28,7,27,17,14,7,3,19,24,61,11,33,16,19,9,22,13,15,8,0,18
2024,1397,Tennessee,86,1228,Illinois,79,H,0,27,60,6,18,26,34,12,27,21,8,6,3,20,23,65,9,36,24,28,8,22,9,8,5,2,22
2024,1428,Utah,73,1140,BYU,69,H,0,28,57,8,26,9,13,6,28,19,13,4,5,16,26,71,7,30,10,18,15,21,13,8,6,1,20
2024,1437,Villanova,65,1417,UCLA,56,H,0,19,58,11,35,16,21,13,26,12,6,5,3,12,22,60,7,19,5,6,9,23,13,10,4,6,18
2024,1449,Washington,78,1211,Gonzaga,73,H,0,25,55,7,20,21,25,7,25,11,18,3,6,13,26,61,5,18,16,20,8,19,11,12,9,4,22
2024,1459,Wofford,88,1157,Coastal Car,80,A,0,31,69,17,44,9,14,18,23,28,7,4,2,12,29,63,9,24,13,16,10,23,11,8,3,4,17
2024,1252,Lipscomb,78,1398,Tennessee St,71,H,0,24,51,6,19,24,31,7,29,13,12,6,6,11,26,70,9,32,10,16,11,22,13,8,8,4,18
2024,1272,Memphis,81,1401,Texas A&M,75,A,0,25,52,9,22,22,29,11,24,15,16,8,2,20,25,64,6,33,19,24,15,18,13,12,13,1,21
2024,1276,Michigan,90,1234,Iowa,80,A,0,29,60,9,24,23,28,11,26,17,12,5,6,16,28,64,5,20,19,25,7,20,16,9,9,3,15
2024,1433,VCU,86,1108,Alcorn St,58,H,0,29,60,17,39,11,13,9,25,22,11,8,7,16,19,55,4,14,16,19,7,20,9,10,6,0,14
2024,1174,Delaware,73,1352,Robert Morris,69,A,0,22,46,6,16,23,28,4,29,15,15,8,2,16,23,58,9,23,14,21,10,22,10,13,7,2,19
2024,1211,Gonzaga,78,1290,MS Valley St,40,H,0,27,57,5,24,19,28,13,27,21,8,11,6,14,16,55,4,15,4,10,13,20,8,16,7,1,19
2024,1463,Yale,73,1346,Quinnipiac,66,A,0,26,58,7,20,14,17,9,26,10,12,7,1,15,22,53,11,31,11,13,5,19,13,11,6,2,17
2024,1153,Cincinnati,85,1136,Bryant,53,H,0,25,62,6,17,29,37,14,42,15,15,5,10,17,21,66,7,27,4,9,5,27,12,12,8,7,22
2024,1181,Duke,89,1220,Hofstra,68,H,0,33,60,11,22,12,14,8,23,22,10,6,3,11,25,50,10,24,8,10,2,20,13,14,3,6,12
2024,1268,Maryland,105,1108,Alcorn St,65,H,0,30,57,14,30,31,40,11,22,20,8,9,5,14,26,59,5,9,8,16,10,16,9,17,6,2,24
2024,1332,Oregon,76,1465,Cal Baptist,55,H,0,27,52,9,18,13,15,6,28,16,13,6,3,20,19,54,3,15,14,21,9,19,4,11,4,2,18
2024,1397,Tennessee,74,1204,Ga Southern,56,H,0,26,58,5,20,17,22,15,33,17,19,12,7,7,19,70,8,32,10,12,18,18,8,15,15,3,16
2024,1403,Texas Tech,82,1331,Oral Roberts,76,H,0,27,68,10,29,18,24,21,26,14,8,1,2,6,28,62,16,36,4,4,6,20,15,7,5,6,14
2024,1117,Arkansas St,75,1257,Louisville,63,A,0,30,68,5,25,10,12,14,29,13,10,5,4,19,22,61,2,15,17,23,11,25,5,9,4,5,12
2024,1120,Auburn,87,1421,UNC Asheville,62,N,0,34,64,7,21,12,15,8,26,19,7,9,5,16,23,51,7,17,9,18,3,19,14,13,6,1,9
2024,1140,BYU,90,1176,Denver,74,H,0,34,68,12,37,10,11,10,31,22,12,6,7,16,29,68,5,23,11,16,6,19,14,11,8,0,11
2024,1251,Liberty,74,1398,Tennessee St,52,H,0,27,60,10,26,10,13,10,32,21,8,4,5,13,16,58,7,23,13,16,6,23,7,7,6,2,17
2024,1424,UNLV,79,1166,Creighton,64,H,0,32,61,10,22,5,5,6,22,19,5,11,3,13,22,55,8,29,12,13,10,20,16,11,2,5,10
2024,1179,Drake,68,1212,Grambling,56,H,0,21,55,10,26,16,20,8,20,13,9,9,3,14,21,48,2,15,12,15,6,24,8,15,4,4,12
2024,1196,Florida,70,1187,East Carolina,65,N,0,25,60,5,20,15,28,18,28,12,17,7,7,12,25,63,7,22,8,12,8,20,7,12,12,3,21
2024,1266,Marquette,84,1472,St Thomas MN,79,H,0,27,54,8,21,22,28,5,21,19,11,9,3,13,29,55,13,34,8,10,5,20,21,14,4,2,21
2024,1458,Wisconsin,75,1240,Jacksonville St,60,H,0,26,55,5,16,18,26,10,20,11,8,10,0,13,24,52,6,15,6,8,4,20,7,15,3,6,20
2024,1163,Connecticut,76,1211,Gonzaga,63,N,0,29,52,7,17,11,15,4,21,16,9,7,5,16,23,59,2,12,15,21,12,16,5,11,4,3,12
2024,1307,New Mexico,73,1308,New Mexico St,72,A,0,28,64,6,14,11,22,16,21,15,16,14,1,17,25,51,9,20,13,19,9,21,10,21,10,4,19
2024,1116,Arkansas,69,1252,Lipscomb,66,H,0,30,57,5,15,4,8,7,25,17,14,4,5,14,26,67,7,30,7,9,9,22,10,9,8,1,13
2024,1136,Bryant,101,1406,Towson,93,N,2,33,70,10,23,25,38,4,26,21,14,9,10,27,29,78,8,26,27,43,23,35,15,21,8,5,30
2024,1140,BYU,86,1209,Georgia St,54,H,0,32,70,15,38,7,11,10,28,23,4,9,1,13,20,54,6,21,8,8,6,25,7,16,2,6,15
2024,1166,Creighton,85,1104,Alabama,82,H,0,29,52,6,18,21,29,5,23,14,10,1,5,16,35,75,4,22,8,13,16,19,10,4,5,1,25
2024,1208,Georgia,66,1219,High Point,58,H,0,23,52,4,12,16,23,6,33,9,9,5,7,15,17,73,9,36,15,19,16,24,10,7,6,4,17
2024,1213,Grand Canyon,91,1339,Portland,63,N,0,35,72,13,36,8,15,15,32,18,7,7,4,20,19,59,9,26,16,21,9,22,9,9,4,3,15
2024,1222,Houston,70,1401,Texas A&M,66,N,0,26,61,11,27,7,8,15,19,18,10,2,10,16,21,55,9,27,15,22,14,19,11,10,5,4,13
2024,1242,Kansas,75,1231,Indiana,71,A,0,26,61,6,18,17,24,7,24,18,11,9,4,15,25,59,6,16,15,22,6,27,10,14,6,2,21
2024,1246,Kentucky,87,1314,North Carolina,83,N,0,30,72,8,23,19,26,13,22,15,13,7,9,19,27,57,8,24,21,27,5,25,12,17,7,5,22
2024,1272,Memphis,79,1155,Clemson,77,H,0,29,67,4,26,17,23,10,23,12,6,9,2,14,30,61,7,23,10,15,7,29,20,14,3,4,20
2024,1276,Michigan,83,1185,E Michigan,66,H,0,31,57,12,27,9,15,7,27,18,11,2,5,17,26,65,2,15,12,16,8,18,7,5,6,1,19
2024,1277,Michigan St,88,1124,Baylor,64,N,0,31,49,8,12,18,28,7,20,18,14,15,6,21,23,48,6,19,12,19,4,10,13,18,8,0,24
2024,1326,Ohio St,67,1417,UCLA,60,N,0,25,56,1,15,16,21,7,27,9,11,4,4,19,24,63,1,9,11,18,11,24,9,10,8,3,22
2024,1328,Oklahoma,81,1453,WI Green Bay,47,H,0,28,54,5,17,20,28,12,27,18,13,12,4,9,17,56,8,32,5,7,11,15,9,18,6,1,19
2024,1345,Purdue,92,1112,Arizona,84,N,0,35,65,10,24,12,19,11,20,22,12,10,3,14,32,62,6,16,14,16,5,21,24,13,8,1,19
2024,1397,Tennessee,79,1301,NC State,70,N,0,27,62,12,27,13,16,14,23,22,11,6,2,18,22,51,8,18,18,25,6,21,13,11,7,4,18
2024,1403,Texas Tech,76,1435,Vanderbilt,54,N,0,26,53,9,16,15,17,7,29,22,12,8,4,14,21,59,4,20,8,15,9,17,11,9,7,3,14
2024,1433,VCU,87,1396,Temple,78,H,0,30,59,9,24,18,21,8,25,18,12,8,2,14,29,64,12,34,8,13,12,19,16,12,8,1,17
2024,1120,Auburn,91,1425,USC,75,H,0,29,61,8,21,25,32,9,20,18,7,9,7,22,24,60,6,19,21,26,10,24,9,15,4,3,22
2024,1228,Illinois,74,1159,Colgate,57,H,0,23,55,8,23,20,22,12,27,10,13,5,6,11,26,61,3,15,2,6,6,17,10,11,4,1,18
2024,1257,Louisville,85,1337,Pepperdine,63,H,0,32,66,9,16,12,16,13,27,17,13,7,4,15,23,57,6,24,11,14,3,22,14,13,5,5,14
2024,1285,Montana,86,1363,San Jose St,75,A,0,28,58,7,23,23,27,10,31,16,9,4,2,12,29,65,11,26,6,9,5,18,16,5,7,1,20
2024,1371,Seton Hall,93,1281,Missouri,87,N,0,33,56,10,23,17,23,12,18,16,14,5,4,18,28,62,12,24,19,22,10,14,14,12,3,3,21
2024,1393,Syracuse,83,1332,Oregon,63,N,0,30,53,5,13,18,25,6,25,16,18,11,2,17,22,61,4,27,15,22,9,16,9,18,9,3,19
2024,1471,UC San Diego,83,1170,CS Sacramento,52,A,0,29,68,15,36,10,12,10,22,19,5,11,2,18,18,46,4,19,12,15,7,28,12,21,1,8,15
2024,1169,CS Northridge,76,1417,UCLA,72,A,0,27,58,5,17,17,23,8,26,12,13,14,1,31,20,54,9,24,23,35,11,21,7,19,6,1,21
2024,1179,Drake,92,1108,Alcorn St,55,H,0,30,65,12,35,20,24,8,38,21,11,6,7,22,19,61,4,15,13,22,4,26,5,13,6,3,21
2024,1196,Florida,106,1276,Michigan,101,N,2,40,86,8,29,18,29,19,31,14,15,10,10,23,34,76,10,22,23,29,11,27,9,16,8,7,21
2024,1219,High Point,74,1422,UNC Greensboro,63,H,0,24,49,11,30,15,22,7,29,11,13,4,4,16,24,59,9,25,6,10,8,20,12,7,4,0,21
2024,1268,Maryland,73,1311,Nicholls St,67,H,0,22,62,10,27,19,29,13,29,12,5,4,13,15,23,59,12,22,9,17,8,28,12,7,4,6,23
2024,1272,Memphis,77,1438,Virginia,54,H,0,27,57,9,23,14,17,5,24,12,11,15,2,14,22,56,4,19,6,10,10,20,14,17,8,2,16
2024,1279,Mississippi,74,1407,Troy,53,H,0,27,59,10,24,10,15,8,20,16,13,16,8,12,17,47,8,22,11,14,7,22,11,21,8,5,14
2024,1285,Montana,73,1413,UC Davis,61,A,0,27,54,10,23,9,16,7,20,14,11,9,4,14,23,57,4,13,11,17,8,20,10,12,4,3,14
2024,1344,Providence,72,1266,Marquette,57,H,0,22,51,11,32,17,28,6,30,17,13,5,1,18,18,56,4,20,17,21,7,27,7,14,7,2,22
2024,1441,W Carolina,63,1435,Vanderbilt,62,A,0,20,55,7,19,16,21,8,28,8,13,3,3,15,23,67,1,14,15,18,11,26,5,7,9,4,15
2024,1112,Arizona,87,1104,Alabama,74,N,0,28,65,4,17,27,37,14,30,12,14,13,3,20,22,65,8,40,22,26,13,22,12,17,10,3,25
2024,1143,California,71,1471,UC San Diego,67,H,0,26,54,10,22,9,18,5,22,19,9,9,5,18,19,57,11,33,18,25,10,27,14,13,4,0,15
2024,1181,Duke,78,1124,Baylor,70,N,0,25,51,4,12,24,29,6,19,14,8,8,0,13,25,57,8,18,12,16,11,19,10,13,3,7,20
2024,1208,Georgia,94,1291,Mt St Mary's,82,H,0,30,58,7,19,27,33,8,21,17,11,11,2,14,33,59,3,15,13,16,6,24,18,15,9,3,21
2024,1211,Gonzaga,100,1238,Jackson St,76,H,0,34,65,5,18,27,39,11,38,20,7,7,6,15,26,78,13,32,11,16,15,27,17,8,4,2,24
2024,1213,Grand Canyon,76,1358,Sam Houston St,64,H,0,26,56,7,25,17,23,9,22,16,12,10,3,16,23,55,3,17,15,19,6,21,9,16,8,4,17
2024,1251,Liberty,79,1430,Utah Valley,63,A,0,34,56,8,19,3,5,3,23,22,10,6,5,16,24,62,2,16,13,16,15,19,18,12,8,4,13
2024,1307,New Mexico,78,1414,UC Irvine,65,H,0,26,66,5,19,21,28,9,26,10,9,9,5,19,22,58,6,22,15,22,8,30,16,15,6,7,20
2024,1314,North Carolina,81,1328,Oklahoma,69,N,0,26,60,9,22,20,26,7,27,9,9,10,6,18,23,57,7,23,16,24,8,26,6,18,3,2,20
2024,1329,Oklahoma St,76,1459,Wofford,70,H,0,28,61,15,33,5,5,3,25,21,12,9,2,10,30,61,6,21,4,4,5,27,12,13,6,4,11
2024,1352,Robert Morris,75,1384,St Francis PA,73,A,0,29,59,7,16,10,14,12,20,9,15,10,3,12,30,65,8,23,5,9,12,18,19,14,9,4,15
2024,1437,Villanova,68,1166,Creighton,66,A,1,27,66,7,22,7,10,4,26,7,8,10,2,15,23,58,5,24,15,21,9,37,10,16,5,6,13
2024,1103,Akron,94,1205,Gardner Webb,90,H,1,29,58,6,17,30,41,8,28,11,11,3,3,17,30,66,12,30,18,24,10,22,10,11,7,1,28
2024,1116,Arkansas,83,1101,Abilene Chr,73,H,0,27,52,7,15,22,28,7,38,9,17,2,6,17,28,72,4,16,13,20,9,21,15,8,10,1,21
2024,1222,Houston,72,1402,Texas St,37,H,0,26,60,4,19,16,23,12,23,9,11,14,8,16,13,45,2,15,9,17,7,22,8,25,6,3,19
2024,1246,Kentucky,95,1257,Louisville,76,A,0,35,68,12,25,13,16,11,26,19,12,9,8,21,25,59,4,17,22,31,7,23,14,13,6,2,14
2024,1332,Oregon,84,1245,Kent,70,H,0,28,60,7,29,21,27,8,26,16,4,8,6,14,22,56,11,24,15,18,5,24,12,13,0,2,20
2024,1345,Purdue,100,1239,Jacksonville,57,H,0,35,68,9,29,21,26,10,26,25,9,14,6,11,22,58,4,22,9,13,7,21,5,22,8,2,20
2024,1397,Tennessee,65,1470,Tarleton St,46,H,0,20,55,8,25,17,22,12,26,13,8,1,6,12,18,60,2,22,8,11,12,22,11,10,7,4,22
2024,1403,Texas Tech,77,1426,UT Arlington,66,H,0,28,62,10,27,11,13,8,25,17,17,9,3,10,24,60,8,28,10,13,10,20,13,15,13,6,13
2024,1407,Troy,88,1184,E Kentucky,81,H,0,25,55,10,24,28,42,7,22,14,5,10,1,19,23,54,10,26,25,29,8,28,13,14,3,1,26
2024,1120,Auburn,82,1106,Alabama St,62,H,0,25,54,6,24,26,32,10,25,14,17,11,5,13,22,56,4,18,14,16,5,16,7,17,14,5,24
2024,1124,Baylor,107,1290,MS Valley St,48,H,0,41,61,19,30,6,8,4,22,27,9,12,3,12,20,48,4,12,4,8,6,14,7,19,7,0,11
2024,1136,Bryant,104,1180,Drexel,86,H,0,39,62,15,22,11,16,4,29,22,11,7,6,17,32,75,7,20,15,21,14,21,10,10,9,3,17
2024,1140,BYU,101,1468,Bellarmine,59,H,0,40,69,16,39,5,6,11,28,30,9,7,5,13,23,53,7,19,6,7,2,13,15,10,5,0,9
2024,1155,Clemson,109,1474,Queens NC,79,H,0,43,68,10,19,13,17,6,29,24,7,6,6,10,28,74,14,42,9,13,8,19,12,10,6,2,15
2024,1165,Cornell,90,1352,Robert Morris,85,A,0,32,56,6,23,20,22,6,23,17,17,13,3,17,31,63,12,27,11,23,14,17,18,18,8,2,15
2024,1196,Florida,96,1212,Grambling,57,H,0,38,61,11,21,9,10,6,34,27,10,4,4,10,24,66,3,13,6,13,8,18,4,6,8,1,12
2024,1208,Georgia,78,1316,North Florida,60,H,0,27,52,11,20,13,22,6,30,21,10,4,4,10,23,64,12,42,2,5,9,20,12,9,6,4,16
