season_Season,season_WTeamID,season_WTeamName,season_WScore,season_LTeamID,season_LTeamName,season_LScore,season_WLoc,season_NumOT,season_WFGM,season_WFGA,season_WFGM3,season_WFGA3,season_WFTM,season_WFTA,season_WOR,season_WDR,season_WAst,season_WTO,season_WStl,season_WBlk,season_WPF,season_LFGM,season_LFGA,season_LFGM3,season_LFGA3,season_LFTM,season_LFTA,season_LOR,season_LDR,season_LAst,season_LTO,season_LStl,season_LBlk,season_LPF
2024,1268,Maryland,64,1276,Michigan,57,H,0,20,49,7,21,17,23,7,27,11,10,6,5,14,21,53,5,15,10,15,4,24,10,11,4,2,18
2024,1286,Montana St,79,1319,Northern Arizona,50,H,0,26,47,8,20,19,23,4,30,13,13,11,1,19,15,51,4,24,16,19,5,17,8,16,5,0,19
2024,1287,Morehead St,78,1183,E Illinois,52,A,0,28,55,11,27,11,18,10,32,16,13,3,5,13,20,58,3,13,9,16,8,18,9,9,5,1,18
2024,1294,N Colorado,98,1285,Montana,92,A,1,38,75,5,15,17,23,11,27,14,6,8,5,17,33,70,12,28,14,15,7,29,15,14,2,4,19
2024,1295,N Dakota St,92,1282,Missouri KC,91,A,2,34,64,8,17,16,30,9,24,14,13,1,1,23,29,68,8,29,25,31,7,28,16,9,9,5,25
2024,1303,NE Omaha,79,1315,North Dakota,61,H,0,25,51,5,16,24,28,6,23,11,9,9,3,20,19,54,8,27,15,23,11,22,8,12,3,0,19
2024,1306,New Hampshire,79,1263,Maine,74,A,0,27,59,6,17,19,20,6,30,11,11,4,1,8,31,67,8,29,4,5,5,24,16,10,6,4,15
2024,1318,Northeastern,71,1220,Hofstra,68,H,0,26,48,6,20,13,19,8,24,13,16,7,2,14,26,55,11,32,5,8,4,15,12,12,8,1,16
2024,1331,Oral Roberts,84,1377,South Dakota,66,H,0,32,66,6,19,14,17,7,25,12,7,8,4,14,26,60,5,20,9,12,7,25,14,18,2,2,16
2024,1337,Pepperdine,93,1334,Pacific,78,H,0,38,67,11,21,6,10,10,20,19,7,6,6,11,30,61,11,25,7,10,8,17,22,11,3,3,12
2024,1347,Radford,69,1255,Longwood,58,A,0,28,55,7,20,6,8,6,16,6,11,9,1,13,25,54,4,14,4,9,12,16,12,16,6,4,16
2024,1355,S Dakota St,81,1472,St Thomas MN,80,A,0,29,52,10,16,13,16,5,21,15,15,6,2,17,25,57,13,39,17,22,5,19,13,10,9,4,16
2024,1359,Samford,79,1422,UNC Greensboro,70,H,0,26,55,8,22,19,26,8,26,13,15,9,3,19,25,61,10,29,10,17,12,19,20,14,12,4,20
2024,1362,San Francisco,83,1360,San Diego,63,A,0,31,60,5,21,16,20,9,22,17,7,9,5,13,23,56,7,24,10,11,4,20,14,16,5,1,18
2024,1364,UC Santa Barbara,66,1167,CS Bakersfield,64,H,1,25,55,4,17,12,23,10,23,11,17,6,8,15,25,67,3,12,11,15,15,21,9,14,10,7,18
2024,1365,Santa Clara,77,1211,Gonzaga,76,H,0,29,65,9,28,10,14,13,28,21,16,6,2,14,32,67,2,20,10,14,7,23,8,10,11,2,15
2024,1379,Southern Miss,71,1419,ULM,58,A,0,22,56,6,20,21,27,9,30,10,10,9,10,15,22,60,3,16,11,19,10,26,10,14,8,2,21
2024,1388,St Mary's CA,95,1339,Portland,52,H,0,35,63,16,32,9,14,11,28,25,5,10,2,15,20,50,8,20,4,8,5,18,13,13,1,1,14
2024,1390,Stanford,88,1333,Oregon St,84,A,1,32,61,8,20,16,25,5,25,20,14,7,2,18,31,61,8,18,14,20,7,22,12,17,9,3,21
2024,1406,Towson,73,1392,Stony Brook,64,H,1,25,56,10,25,13,21,12,26,14,13,6,3,12,27,64,4,19,6,12,12,19,5,9,8,2,15
2024,1410,UTRGV,81,1370,Seattle,80,H,1,30,66,7,18,14,23,9,23,10,14,5,4,22,29,58,3,16,19,26,5,30,13,17,5,2,20
2024,1413,UC Davis,95,1169,CS Northridge,75,H,0,32,58,15,34,16,22,5,21,20,12,8,3,22,25,57,6,20,19,26,9,19,10,15,7,3,19
2024,1414,UC Irvine,60,1218,Hawaii,50,A,0,24,57,4,12,8,9,7,26,11,6,4,4,17,21,57,3,17,5,13,9,26,10,9,2,5,12
2024,1415,UC Riverside,71,1142,Cal Poly,56,H,0,27,62,7,20,10,15,12,29,16,9,5,1,14,21,50,6,14,8,15,5,20,13,9,3,9,13
2024,1423,UNC Wilmington,69,1284,Monmouth NJ,56,H,0,19,52,5,24,26,31,11,22,8,9,7,2,18,18,52,8,25,12,15,6,24,8,15,4,8,24
2024,1426,UT Arlington,83,1430,Utah Valley,69,H,0,26,53,11,29,20,29,5,27,20,14,8,5,28,17,55,6,20,29,39,7,22,13,11,6,1,21
2024,1428,Utah,90,1417,UCLA,44,H,0,33,66,13,32,11,16,13,34,17,10,7,5,18,17,54,3,17,7,14,5,20,8,13,7,1,21
2024,1436,Vermont,77,1420,UMBC,72,H,0,30,65,12,31,5,7,7,31,18,5,4,3,8,30,72,11,28,1,2,7,26,14,5,3,4,12
2024,1442,W Illinois,73,1404,TN Martin,64,A,0,24,61,6,15,19,29,18,28,11,12,5,8,22,21,55,5,18,17,20,4,21,7,11,6,6,20
2024,1449,Washington,82,1113,Arizona St,67,H,0,30,59,13,25,9,16,8,28,17,13,3,4,18,24,59,4,17,15,21,7,20,9,10,7,6,21
2024,1456,William & Mary,73,1214,Hampton,61,A,0,25,64,8,30,15,22,15,28,12,6,6,1,18,19,50,7,22,16,21,5,24,9,10,2,4,18
2024,1465,Cal Baptist,77,1470,Tarleton St,63,H,0,30,63,6,21,11,15,17,25,13,10,4,7,10,25,56,3,11,10,14,5,15,12,8,7,6,14
2024,1466,North Alabama,69,1468,Bellarmine,53,H,0,21,53,7,22,20,24,12,28,8,5,1,1,13,19,50,6,24,9,14,3,17,9,1,2,1,14
2024,1469,Utah Tech,75,1372,SF Austin,70,H,0,24,45,8,17,19,29,3,19,17,16,13,8,19,24,62,3,18,19,22,12,21,9,17,11,4,24
2024,1471,UC San Diego,88,1253,Long Beach St,74,H,0,30,61,16,28,12,14,7,25,19,12,3,1,19,27,58,6,15,14,17,4,23,16,11,7,2,15
2024,1473,Lindenwood,74,1369,SE Missouri St,68,A,0,26,51,4,13,18,28,5,26,6,10,10,1,17,22,53,7,19,17,23,4,25,10,12,5,3,24
2024,1103,Akron,76,1138,Buffalo,59,H,0,31,65,5,22,9,12,6,24,16,5,7,3,13,22,60,6,30,9,14,7,26,9,15,2,5,11
2024,1129,Boise St,64,1305,Nevada,56,A,0,21,51,5,22,17,20,10,31,12,17,4,0,21,18,50,3,12,17,22,2,22,12,11,10,5,18
2024,1145,Canisius,67,1373,Siena,63,H,0,23,57,4,14,17,22,12,23,10,13,4,2,19,22,60,4,20,15,21,13,22,11,12,7,1,17
2024,1173,Dayton,72,1182,Duquesne,62,A,0,25,53,7,19,15,19,10,24,14,15,7,4,10,25,62,8,30,4,5,9,16,10,13,10,4,14
2024,1231,Indiana,74,1278,Minnesota,62,H,0,26,60,6,14,16,27,12,26,17,9,6,2,18,23,59,3,20,13,24,12,28,9,13,7,7,22
2024,1234,Iowa,94,1304,Nebraska,76,H,0,35,67,15,35,9,14,9,25,30,6,5,0,13,30,63,4,26,12,15,8,26,14,8,5,1,14
2024,1244,Kennesaw,78,1195,FGCU,75,H,0,27,59,7,28,17,24,7,26,12,11,9,2,17,27,62,9,25,12,18,8,23,11,11,6,4,20
2024,1310,Niagara,96,1193,Fairfield,72,H,0,34,55,10,15,18,23,6,27,15,5,2,0,19,24,58,8,22,16,20,6,17,14,8,3,1,19
2024,1316,North Florida,82,1239,Jacksonville,74,H,0,28,47,7,18,19,25,2,12,12,5,4,5,15,30,62,3,14,11,16,14,19,13,10,2,2,21
2024,1346,Quinnipiac,66,1265,Marist,55,A,0,22,51,4,18,18,26,11,30,9,16,6,3,20,19,53,5,21,12,20,6,22,6,11,8,1,19
2024,1351,Rider,71,1264,Manhattan,58,H,0,26,65,9,19,10,13,12,26,14,12,11,4,16,22,56,6,24,8,15,7,27,11,15,9,4,9
2024,1352,Robert Morris,91,1236,PFW,88,H,1,31,60,15,32,14,19,9,28,21,24,2,3,19,27,65,14,36,20,24,7,20,14,14,11,3,22
2024,1378,South Florida,81,1349,Rice,73,H,0,24,60,8,24,25,29,7,19,18,6,12,8,16,26,56,9,18,12,16,9,29,17,16,4,2,21
2024,1391,Stetson,84,1474,Queens NC,66,A,0,32,63,9,22,11,16,10,23,12,10,8,4,13,27,57,4,18,8,11,4,20,12,12,9,3,13
2024,1437,Villanova,94,1177,DePaul,69,H,0,33,59,8,20,20,21,8,25,15,4,6,2,14,25,54,8,20,11,16,5,16,13,8,2,4,15
2024,1454,WI Milwaukee,88,1156,Cleveland St,80,H,0,31,63,6,20,20,27,12,31,16,10,1,6,17,28,69,10,27,14,17,8,20,16,5,5,7,19
2024,1464,Youngstown St,81,1460,Wright St,71,H,0,27,65,10,33,17,21,10,30,16,6,3,7,15,27,67,5,16,12,16,7,29,15,6,3,1,17
2024,1104,Alabama,82,1280,Mississippi St,74,A,0,25,58,10,28,22,26,10,22,9,13,7,5,20,26,61,7,17,15,27,13,21,12,12,7,7,19
2024,1106,Alabama St,55,1108,Alcorn St,53,H,0,21,61,6,27,7,12,13,22,9,10,13,5,11,22,58,4,19,5,9,12,28,10,16,3,2,14
2024,1107,SUNY Albany,95,1127,Binghamton,75,H,0,37,79,11,27,10,15,15,22,17,3,10,3,21,27,55,3,9,18,26,11,20,14,14,1,6,16
2024,1110,American Univ,79,1119,Army,60,H,0,32,55,8,18,7,12,7,25,21,10,5,0,21,19,49,9,26,13,22,8,17,14,10,4,7,16
2024,1111,Appalachian St,59,1241,James Madison,55,A,0,25,54,4,14,5,9,12,26,11,23,8,7,11,23,64,3,17,6,7,10,16,10,12,17,1,10
2024,1115,Ark Pine Bluff,70,1411,TX Southern,67,A,0,22,54,9,27,17,27,9,23,11,13,4,1,20,25,64,2,22,15,23,12,24,7,8,4,6,23
2024,1120,Auburn,93,1261,LSU,78,H,0,28,61,10,25,27,31,7,24,20,8,16,6,18,25,59,9,23,19,25,8,25,12,17,6,3,21
2024,1124,Baylor,62,1153,Cincinnati,59,H,0,22,48,5,20,13,18,6,24,13,12,4,2,14,24,61,4,21,7,12,8,18,11,7,7,1,16
2024,1131,Boston Univ,60,1259,Loyola MD,58,A,0,23,58,10,26,4,9,6,21,9,11,12,5,12,24,52,5,16,5,7,3,24,12,16,7,1,11
2024,1132,Bowling Green,83,1296,N Illinois,72,A,0,28,60,3,15,24,33,9,27,6,10,7,0,22,23,54,7,23,19,28,4,21,6,9,6,7,24
2024,1133,Bradley,77,1227,IL Chicago,59,A,0,27,58,9,23,14,20,9,22,21,5,7,5,15,21,48,8,25,9,16,6,24,14,13,3,3,15
2024,1136,Bryant,89,1306,New Hampshire,74,A,0,35,65,9,26,10,13,5,30,18,10,7,4,14,26,66,10,29,12,14,6,25,8,13,7,1,14
2024,1140,BYU,63,1416,UCF,58,A,0,21,52,9,26,12,17,4,28,12,13,3,5,22,17,58,3,18,21,33,15,26,6,11,8,5,18
2024,1141,C Michigan,77,1245,Kent,62,H,0,30,53,9,23,8,10,6,28,18,7,4,4,11,21,66,11,28,9,14,13,14,12,5,2,1,14
2024,1144,Campbell,69,1220,Hofstra,68,H,0,22,52,7,25,18,21,4,28,11,8,3,4,12,27,65,8,26,6,11,7,28,11,5,5,1,12
2024,1146,Cent Arkansas,59,1468,Bellarmine,57,H,0,23,53,6,24,7,14,8,28,11,8,3,3,13,20,54,7,23,10,14,6,22,8,7,4,0,15
2024,1148,Central Conn,75,1384,St Francis PA,61,A,0,28,56,6,20,13,22,8,26,13,6,5,6,16,23,58,7,19,8,14,11,18,12,12,5,5,17
2024,1149,Charleston So,77,1367,SC Upstate,70,H,0,24,49,10,23,19,20,8,20,14,12,4,3,17,23,47,7,14,17,24,4,15,10,9,6,4,18
2024,1150,Charlotte,66,1427,UT San Antonio,58,A,0,24,51,4,17,14,22,3,21,12,7,11,5,16,21,60,5,25,11,16,14,28,7,17,4,2,18
2024,1155,Clemson,89,1130,Boston College,78,H,0,32,59,7,20,18,22,9,28,10,9,4,4,14,30,59,10,25,8,12,4,18,11,8,7,0,16
2024,1157,Coastal Car,79,1330,Old Dominion,75,H,0,28,57,8,23,15,23,6,36,14,17,2,3,17,27,77,8,34,13,17,15,23,10,6,13,6,20
2024,1158,Col Charleston,94,1284,Monmouth NJ,83,H,0,34,71,11,36,15,20,10,32,20,10,4,3,15,30,71,11,27,12,20,9,22,16,6,7,6,16
2024,1159,Colgate,84,1137,Bucknell,73,A,0,24,54,9,19,27,31,9,21,16,13,9,4,18,28,59,6,19,11,17,9,22,13,15,7,4,27
2024,1160,Colorado,68,1425,USC,58,H,0,27,61,5,17,9,13,8,24,14,7,9,3,13,22,61,5,17,9,11,11,27,9,12,5,3,10
2024,1166,Creighton,66,1385,St John's,65,H,0,22,60,6,27,16,21,11,29,12,6,4,4,8,28,69,2,11,7,8,12,29,10,7,2,3,20
2024,1169,CS Northridge,76,1168,CS Fullerton,71,H,0,23,57,7,17,23,32,11,25,14,15,14,0,19,22,58,7,22,20,22,8,22,12,15,12,2,21
2024,1170,CS Sacramento,66,1226,Idaho St,64,H,0,27,53,4,11,8,9,13,23,13,14,3,3,14,26,50,5,15,7,12,4,12,9,5,7,4,11
2024,1176,Denver,99,1355,S Dakota St,80,H,0,37,68,14,29,11,16,7,20,20,7,7,3,16,30,57,6,22,14,17,6,24,10,14,5,5,18
2024,1179,Drake,76,1356,S Illinois,58,A,0,31,55,5,16,9,16,4,29,18,6,7,0,14,19,52,7,29,13,17,4,22,12,9,5,2,14
2024,1180,Drexel,89,1189,Elon,69,A,0,31,53,11,23,16,18,7,21,17,9,4,1,13,24,56,11,29,10,13,9,13,15,10,5,3,19
2024,1181,Duke,84,1210,Georgia Tech,79,H,0,27,63,10,21,20,28,11,21,16,4,6,4,15,30,55,11,20,8,12,5,28,17,14,3,8,21
2024,1184,E Kentucky,81,1466,North Alabama,72,A,0,27,63,8,17,19,26,11,30,15,8,7,5,19,26,70,5,21,15,21,14,24,12,11,6,2,17
2024,1186,E Washington,79,1225,Idaho,58,A,0,28,57,7,22,16,18,6,32,10,11,7,9,20,16,57,8,29,18,28,9,21,10,10,5,1,19
2024,1188,SIUE,61,1287,Morehead St,48,H,0,24,58,3,15,10,11,5,30,8,7,7,5,10,19,62,3,27,7,13,11,24,8,11,7,7,13
2024,1192,F Dickinson,81,1476,Stonehill,74,H,1,21,53,5,17,34,42,10,31,14,22,10,0,22,26,62,8,27,14,21,9,24,12,21,13,1,28
2024,1196,Florida,90,1116,Arkansas,68,H,0,33,67,9,25,15,20,12,32,12,12,8,7,15,23,61,5,15,17,25,7,20,8,9,8,8,16
2024,1198,Florida Intl,72,1431,UTEP,68,H,0,27,53,7,17,11,14,6,17,14,21,15,3,12,27,46,8,14,6,9,2,19,17,23,15,2,17
2024,1199,Florida St,67,1323,Notre Dame,58,A,0,25,64,4,14,13,15,10,26,8,8,9,7,17,23,55,9,26,3,11,8,27,7,14,4,2,16
2024,1200,Fordham,80,1382,St Bonaventure,74,A,0,28,55,9,25,15,23,6,27,13,8,3,5,21,24,60,6,18,20,22,6,27,8,9,4,2,18
2024,1202,Furman,82,1190,ETSU,73,H,0,26,59,7,20,23,26,11,25,15,9,4,4,14,29,66,8,25,7,11,12,21,15,10,4,7,17
2024,1203,G Washington,83,1172,Davidson,79,H,1,31,66,13,29,8,20,11,23,15,13,7,3,17,31,65,8,25,9,19,12,28,11,13,6,3,22
2024,1205,Gardner Webb,76,1342,Presbyterian,60,H,0,28,57,7,20,13,22,5,22,18,9,13,2,25,17,43,3,13,23,29,2,26,4,18,5,2,18
2024,1209,Georgia St,90,1204,Ga Southern,62,H,0,38,64,9,21,5,11,5,37,18,11,5,2,13,23,67,7,34,9,12,8,21,9,10,3,3,17
2024,1212,Grambling,79,1126,Bethune-Cookman,69,A,0,25,46,5,10,24,29,3,19,15,11,10,7,16,23,60,5,15,18,22,16,19,17,16,4,3,19
2024,1213,Grand Canyon,74,1470,Tarleton St,48,H,0,27,53,8,15,12,17,11,32,12,10,3,6,13,20,63,5,18,3,6,8,14,9,7,7,3,18
2024,1218,Hawaii,63,1415,UC Riverside,56,H,0,20,44,5,17,18,21,6,23,9,13,6,3,14,20,50,7,19,9,15,4,18,7,12,5,1,16
2024,1221,Holy Cross,69,1250,Lehigh,66,A,1,25,61,5,15,14,20,5,32,12,8,6,3,19,24,68,9,28,9,15,10,30,14,10,3,1,17
2024,1223,Houston Chr,69,1477,East Texas A&M,65,A,0,26,55,4,13,13,19,14,24,14,18,6,3,12,25,59,8,25,7,12,7,15,11,11,12,8,15
2024,1224,Howard,72,1271,MD E Shore,61,H,0,24,52,8,24,16,22,10,24,16,13,5,1,12,20,56,10,25,11,15,8,20,13,11,3,1,17
2024,1232,Indiana St,94,1125,Belmont,64,H,0,33,60,16,33,12,13,7,26,22,14,9,1,15,20,55,10,26,14,16,5,20,11,15,10,1,13
2024,1235,Iowa St,66,1329,Oklahoma St,42,H,0,27,58,3,15,9,11,8,25,16,9,13,3,18,15,47,7,24,5,14,6,21,10,19,6,3,16
2024,1238,Jackson St,75,1105,Alabama A&M,67,A,0,22,59,8,22,23,32,14,21,9,11,6,3,24,19,47,4,12,25,33,7,23,7,13,2,5,25
2024,1242,Kansas,78,1328,Oklahoma,66,H,0,29,66,3,15,17,18,8,27,17,2,7,7,14,24,60,6,20,12,17,10,27,8,11,0,3,16
2024,1248,Lafayette,78,1298,Navy,62,H,0,29,51,8,21,12,19,5,31,17,13,6,9,16,23,67,6,22,10,14,12,19,6,8,8,0,16
2024,1249,Lamar,78,1311,Nicholls St,76,A,1,31,57,5,20,11,18,7,20,12,15,9,4,18,25,61,9,24,17,19,8,21,16,17,9,0,19
2024,1252,Lipscomb,91,1122,Austin Peay,77,H,0,36,58,9,19,10,15,4,26,20,9,5,10,11,31,68,5,19,10,16,11,19,13,7,3,3,14
2024,1258,Loy Marymount,81,1334,Pacific,64,H,0,26,56,6,21,23,30,13,31,7,12,2,1,23,23,57,3,13,15,22,4,16,10,6,5,1,21
2024,1260,Loyola-Chicago,78,1386,St Joseph's PA,75,A,0,28,64,10,27,12,20,9,25,13,16,7,4,23,24,57,9,25,18,24,5,22,12,11,10,4,16
2024,1262,MA Lowell,86,1420,UMBC,82,H,0,33,68,3,13,17,21,10,25,17,8,5,4,12,33,65,10,26,6,8,6,23,13,13,3,1,19
2024,1270,McNeese St,74,1368,SE Louisiana,65,H,0,26,54,6,15,16,22,10,16,17,7,8,2,16,21,49,12,32,11,13,7,20,16,14,2,1,23
2024,1274,Miami FL,75,1439,Virginia Tech,71,A,0,27,57,9,25,12,16,4,19,13,11,9,2,12,28,58,10,33,5,6,8,25,12,14,4,3,18
2024,1275,Miami OH,71,1185,E Michigan,54,H,0,23,50,7,20,18,21,7,31,15,11,5,5,17,18,58,4,20,14,19,10,20,11,9,5,1,20
2024,1279,Mississippi,69,1435,Vanderbilt,56,H,0,24,59,10,25,11,15,10,28,18,8,6,6,15,20,53,4,18,12,20,6,20,10,7,6,5,14
2024,1283,Missouri St,74,1191,Evansville,64,A,0,26,56,7,22,15,23,8,31,14,7,3,6,18,21,62,12,27,10,15,8,24,13,8,0,4,19
2024,1285,Montana,90,1319,Northern Arizona,47,H,0,36,68,14,27,4,5,11,25,21,5,6,1,14,20,54,1,12,6,12,11,16,7,13,1,6,9
2024,1286,Montana St,90,1294,N Colorado,81,H,0,33,58,6,15,18,24,6,25,13,12,10,0,15,31,63,7,22,12,16,5,19,17,11,4,3,17
2024,1297,N Kentucky,81,1178,Detroit,76,A,0,31,58,3,12,16,21,11,16,12,11,5,2,19,22,48,7,25,25,26,4,15,10,11,6,4,19
2024,1301,NC State,89,1257,Louisville,83,A,0,32,59,10,20,15,17,7,25,17,14,9,3,24,28,59,8,15,19,25,9,20,11,10,6,2,15
2024,1303,NE Omaha,96,1295,N Dakota St,92,H,1,35,66,8,17,18,23,9,26,12,7,5,3,18,33,58,11,24,15,20,3,24,15,7,2,1,21
2024,1307,New Mexico,88,1361,San Diego St,70,H,0,30,68,7,24,21,31,13,32,12,10,8,14,18,26,64,7,22,11,20,6,29,15,12,6,1,22
2024,1309,New Orleans,83,1394,TAM C. Christi,80,H,0,22,49,9,16,30,36,4,22,9,14,9,8,17,26,60,3,11,25,28,9,23,8,12,10,4,26
2024,1314,North Carolina,103,1393,Syracuse,67,H,0,37,77,7,26,22,27,18,33,16,14,13,4,15,23,63,4,19,17,21,5,20,8,17,7,4,18
2024,1315,North Dakota,82,1282,Missouri KC,69,A,0,29,59,7,16,17,21,9,21,10,7,11,0,10,29,65,7,26,4,5,9,20,12,13,6,4,17
2024,1317,North Texas,69,1396,Temple,51,H,0,25,53,8,19,11,17,14,19,13,11,4,2,15,16,52,4,18,15,16,11,14,5,11,6,1,14
2024,1318,Northeastern,67,1406,Towson,59,H,0,25,43,4,10,13,17,7,17,10,11,4,3,18,17,40,6,16,19,30,9,9,9,11,8,3,17
2024,1322,Northwestern LA,97,1230,Incarnate Word,71,H,0,30,50,9,17,28,35,8,28,17,16,7,4,20,21,52,7,23,22,25,3,13,8,12,11,2,24
2024,1324,Oakland,88,1237,IUPUI,66,A,0,31,57,9,21,17,20,13,22,18,16,5,2,9,25,58,6,14,10,12,6,14,10,13,10,1,13
2024,1332,Oregon,80,1143,California,73,H,0,29,63,10,28,12,19,5,26,11,4,2,5,16,28,63,6,24,11,17,6,27,9,5,3,1,18
2024,1337,Pepperdine,83,1360,San Diego,77,A,0,25,58,7,22,26,36,13,19,14,8,8,0,13,30,53,8,13,9,13,5,19,20,14,5,3,27
2024,1340,Portland St,69,1451,Weber St,66,H,0,26,58,9,24,8,8,5,24,11,12,8,3,13,25,65,7,26,9,10,8,21,11,11,6,2,12
2024,1341,Prairie View,71,1290,MS Valley St,60,H,0,27,55,8,19,9,14,5,18,12,13,11,0,16,22,49,4,11,12,16,6,26,9,19,8,1,13
2024,1345,Purdue,95,1336,Penn St,78,H,0,32,55,11,24,20,29,10,31,26,14,3,3,15,29,65,9,28,11,17,4,17,19,8,9,0,22
2024,1348,Rhode Island,89,1269,Massachusetts,77,H,0,27,52,14,23,21,28,8,26,14,9,0,2,23,27,66,3,15,20,28,14,18,9,3,3,4,24
2024,1350,Richmond,77,1206,George Mason,70,H,0,24,50,10,20,19,21,4,22,7,7,7,2,14,25,55,8,22,12,14,8,23,14,10,3,1,20
2024,1357,Sacred Heart,89,1254,LIU Brooklyn,55,H,0,36,62,9,19,8,11,3,31,21,6,8,5,12,20,53,5,17,10,14,4,20,16,15,0,3,8
2024,1358,Sam Houston St,60,1292,MTSU,51,A,0,21,60,3,18,15,16,16,25,2,11,3,2,17,16,50,6,23,13,18,8,24,5,10,4,5,16
2024,1359,Samford,134,1440,VMI,96,H,0,52,87,13,27,17,22,17,26,25,15,19,7,22,33,63,13,23,17,25,6,20,17,26,9,3,16
2024,1362,San Francisco,96,1339,Portland,69,H,0,38,76,12,36,8,10,15,31,17,10,7,3,24,22,59,10,30,15,27,7,19,9,8,3,1,14
2024,1363,San Jose St,70,1102,Air Force,67,A,0,27,56,9,23,7,8,6,22,12,7,3,4,16,25,48,9,21,8,14,5,18,14,5,2,6,11
2024,1364,UC Santa Barbara,85,1253,Long Beach St,76,H,0,26,50,10,20,23,27,8,20,17,12,8,2,12,28,60,12,24,8,12,11,17,23,15,8,2,18
2024,1371,Seton Hall,78,1139,Butler,72,A,0,30,59,8,22,10,11,9,22,12,10,5,13,14,24,59,9,23,15,16,5,17,15,8,7,3,15
2024,1372,SF Austin,84,1381,Southern Utah,82,A,0,32,56,7,17,13,19,6,16,10,8,5,1,23,24,48,7,23,27,28,5,19,18,16,3,1,20
2024,1374,SMU,75,1187,East Carolina,64,A,0,27,62,9,26,12,13,11,23,16,12,8,8,20,23,62,2,17,16,25,13,19,6,12,6,5,14
2024,1375,South Alabama,91,1267,Marshall,85,A,0,35,67,8,20,13,19,4,26,17,9,12,4,16,32,62,10,23,11,18,4,28,21,15,8,4,12
2024,1376,South Carolina,71,1281,Missouri,69,A,1,24,59,7,24,16,18,12,27,12,16,2,0,17,26,62,5,22,12,18,9,19,13,7,11,3,16
2024,1380,Southern Univ,74,1197,Florida A&M,65,A,0,27,59,12,30,8,16,6,17,9,7,8,2,15,23,51,12,29,7,15,11,25,12,16,2,2,20
2024,1388,St Mary's CA,73,1365,Santa Clara,49,A,0,30,62,7,21,6,7,12,20,18,6,8,7,13,18,48,3,11,10,17,11,15,9,13,3,0,9
2024,1392,Stony Brook,63,1456,William & Mary,59,A,0,21,48,3,12,18,21,4,28,11,12,7,7,15,19,55,10,30,11,14,6,23,10,13,6,1,17
2024,1395,TCU,68,1222,Houston,67,H,0,22,51,8,15,16,29,9,21,18,11,3,4,14,27,64,4,18,9,13,13,22,15,5,7,7,24
2024,1397,Tennessee,85,1208,Georgia,79,A,0,29,61,9,26,18,23,11,28,17,14,6,6,16,23,69,14,33,19,23,14,21,14,8,6,1,18
2024,1398,Tennessee St,75,1473,Lindenwood,60,H,0,25,52,7,21,18,20,4,22,9,14,6,2,24,17,47,1,13,25,29,8,17,6,22,2,3,19
2024,1399,Tennessee Tech,70,1369,SE Missouri St,59,H,0,23,41,8,14,16,19,1,20,11,9,8,1,10,23,56,8,23,5,6,10,19,14,12,6,1,16
2024,1401,Texas A&M,97,1246,Kentucky,92,H,1,33,82,12,32,19,30,22,27,11,9,9,7,19,32,76,15,39,13,21,16,26,22,11,6,9,21
2024,1402,Texas St,67,1419,ULM,54,A,0,23,47,6,11,15,23,5,25,10,7,4,5,20,20,59,1,14,13,19,11,23,9,7,5,2,18
2024,1403,Texas Tech,60,1243,Kansas St,59,H,0,20,55,5,25,15,18,11,15,7,9,9,1,10,22,50,10,23,5,7,9,22,10,16,3,7,19
2024,1404,TN Martin,77,1114,Ark Little Rock,72,H,0,22,56,6,18,27,32,8,27,13,9,4,2,13,27,64,12,28,6,11,9,24,17,8,4,10,23
2024,1405,Toledo,77,1123,Ball St,72,H,0,27,61,7,18,16,22,8,19,10,4,7,0,13,27,53,8,25,10,11,6,19,10,10,3,6,18
2024,1407,Troy,82,1379,Southern Miss,56,H,0,26,62,9,23,21,28,15,23,17,9,7,3,17,19,56,4,19,14,20,11,19,10,16,5,6,19
2024,1410,UTRGV,76,1430,Utah Valley,68,H,0,24,48,6,16,22,32,4,22,15,17,9,5,17,22,67,5,29,19,24,16,19,11,14,10,4,20
2024,1413,UC Davis,78,1167,CS Bakersfield,71,H,1,20,58,8,25,30,41,17,27,12,15,6,6,20,28,74,5,18,10,15,17,25,12,11,8,6,29
2024,1418,Louisiana,84,1117,Arkansas St,77,A,0,33,61,5,13,13,16,5,17,19,5,10,3,20,24,50,4,22,25,28,9,23,10,14,4,6,14
2024,1421,UNC Asheville,65,1255,Longwood,61,H,0,20,46,5,14,20,27,4,23,14,12,4,7,15,25,67,3,12,8,13,18,24,14,12,8,2,23
2024,1422,UNC Greensboro,70,1151,Chattanooga,54,A,0,26,53,14,26,4,6,3,24,18,12,8,4,15,17,55,7,34,13,15,10,20,5,11,7,5,11
2024,1426,UT Arlington,80,1370,Seattle,75,H,0,25,46,7,23,23,32,10,22,18,18,3,3,27,22,53,9,24,22,30,8,16,15,12,8,1,27
2024,1429,Utah St,87,1424,UNLV,86,A,0,27,56,10,21,23,25,9,24,17,10,5,3,20,28,63,7,24,23,30,12,19,17,5,7,2,18
2024,1433,VCU,71,1247,La Salle,65,A,0,23,48,6,13,19,28,8,28,17,15,5,6,16,22,65,6,23,15,19,11,21,9,9,9,1,19
